Y_true,Y_pred
8,11.086812
21,14.094321
10,11.793122
4,11.387815
8,9.610395
9,8.586686
11,10.044088
5,8.861834
13,11.793122
14,10.243281
9,10.272687
27,13.423791
4,9.451561
16,12.63884
15,12.957658
12,14.942015
15,10.793616
2,11.4126215
4,9.412998
8,10.299128
4,11.697952
28,14.956184
17,13.019418
20,13.507864
11,11.749681
16,11.09062
13,10.96156
12,11.252578
15,13.192379
4,9.747819
10,10.549478
9,10.51037
5,9.761484
4,10.425555
7,14.942015
21,11.802845
15,11.4126215
1,15.218194
10,10.910509
9,10.958848
2,7.924286
12,8.722692
18,12.39189
5,11.4126215
5,11.749681
17,10.549341
4,10.138329
5,11.61895
4,10.093062
4,10.357831
12,11.075933
10,11.749681
3,9.259125
1,11.076964
2,10.249209
13,11.793122
5,11.453899
1,9.796791
4,9.807629
8,11.793122
13,14.071567
2,10.13267
16,10.748036
4,10.9628725
10,10.549341
1,10.994435
8,10.038895
12,10.891792
11,14.747134
9,13.962885
6,11.427874
15,12.313825
3,11.6710005
7,10.965368
7,10.355725
3,8.117872
10,9.560961
7,9.949123
31,11.088677
9,11.574982
3,9.570861
12,9.945314
4,9.221552
7,9.987657
20,14.071567
7,9.138148
9,10.838494
19,11.589396
5,10.050785
6,10.486184
32,9.835144
12,9.9635
12,10.92833
18,10.549341
11,8.117872
6,9.941044
2,8.858858
7,11.168516
23,11.6710005
3,10.355725
10,14.572571
7,10.009336
18,9.949123
17,10.849695
11,10.491856
3,7.295216
12,10.958236
15,11.424531
28,8.850377
1,10.77758
2,8.356127
11,10.206323
22,11.4126215
11,10.71582
25,13.674356
9,9.343972
14,11.424531
9,9.977387
4,9.492874
7,11.337555
8,11.681933
9,11.733143
25,12.563215
16,11.6710005
10,10.95194
18,14.758067
8,11.793122
4,10.179365
18,11.154346
20,11.250051
1,11.106655
11,10.515155
18,11.098156
26,10.141786
9,10.766029
3,14.219522
5,10.793536
24,11.793122
9,11.793122
6,11.749681
15,11.161483
6,9.522699
21,8.724165
8,11.086812
5,10.551837
8,11.019996
12,10.748036
10,11.019996
3,10.804859
14,8.012903
10,12.92711
19,14.760563
5,11.651156
13,10.766647
21,10.093062
19,11.6710005
18,13.100656
15,12.38175
8,14.419277
10,15.275156
4,9.554498
23,11.61895
9,10.280474
3,11.79693
13,11.749681
9,10.073466
2,7.426591
13,10.957757
1,11.236477
7,11.431276
20,11.749681
11,10.179365
12,11.414183
9,11.733143
6,7.856191
19,12.491636
17,12.39592
14,10.239369
2,10.149653
5,8.827227
4,13.419583
18,9.455085
12,11.125167
50,7.9338837
12,11.099723
23,11.802845
9,11.4126215
14,11.021815
3,7.6711197
5,11.181462
20,11.694144
9,11.428339
8,10.71582
5,9.507044
15,11.609468
4,8.323769
2,9.483474
8,10.718286
12,11.461139
12,12.000986
25,15.236171
18,11.424531
12,10.96156
10,10.797521
6,10.044088
7,10.124209
14,14.101366
20,11.793122
12,11.731362
1,14.959992
12,8.272515
11,11.749681
12,11.086812
9,11.61895
14,10.179365
7,11.086812
11,10.96156
13,11.793122
17,10.203593
9,10.549341
7,11.072642
7,10.745228
22,11.424531
9,11.30871
6,8.638019
13,12.39592
13,10.073466
24,10.05026
19,11.766659
6,11.766659
22,10.459258
4,9.707978
22,11.793122
10,11.793122
4,11.629883
8,11.731362
3,10.698899
6,14.894424
5,10.023498
4,11.681933
9,10.2597065
32,12.827361
8,11.424531
12,11.793122
8,10.749619
4,8.287588
14,11.752705
10,9.248728
9,9.503809
3,10.748036
17,12.38175
16,15.29459
8,12.208588
5,10.551837
28,11.760614
7,10.723027
14,11.749681
9,10.764055
6,11.2188635
5,13.300976
5,8.902281
8,10.946825
7,11.125167
3,9.430333
3,10.253186
1,11.8130665
15,9.857687
9,11.072642
18,11.775848
8,10.342822
5,10.766647
2,9.103383
22,11.123773
9,10.748036
10,12.620521
8,9.838294
7,11.49576
16,11.168516
2,10.212508
12,8.711178
30,12.587726
25,9.915707
1,10.233191
9,10.717618
25,11.749681
15,9.885738
13,11.749681
7,9.34711
8,11.125167
26,11.651156
14,11.495887
13,14.101366
8,11.237703
6,9.331079
12,10.804859
10,11.749681
19,14.956184
9,14.643255
3,9.460953
6,14.894424
13,10.01364
13,11.6710005
6,9.408717
4,9.342325
8,11.793122
5,11.694144
16,10.342822
8,10.000212
16,10.966518
6,11.61895
10,9.944341
7,11.414183
5,11.831386
10,11.5932045
10,10.910509
2,10.305041
7,10.965368
6,11.694942
12,11.749681
5,8.833112
6,11.161483
6,11.749681
9,10.774232
11,14.637846
13,11.749681
8,9.630518
19,11.298104
12,11.010882
30,15.610369
19,10.698899
12,11.250051
8,8.511891
10,9.292612
16,13.952687
10,11.076964
12,11.400336
13,11.651156
7,11.383309
7,11.379269
25,11.697952
21,12.819988
24,10.748036
9,11.793122
9,11.568123
2,9.87921
7,11.068121
15,9.605707
8,9.442049
2,11.019517
17,11.760614
9,15.37052
9,11.731542
20,10.980371
11,11.02886
17,9.939418
7,12.386589
13,11.4126215
5,11.086812
10,11.277659
21,14.094321
9,10.320564
8,11.731362
2,11.694144
14,11.415495
2,11.1575165
6,10.093062
11,10.5584345
1,10.733442
0,11.250051
9,10.95194
21,12.446605
11,10.5584345
4,10.475251
8,11.55719
17,11.749681
5,10.848749
2,12.392683
12,11.099723
8,11.095061
21,10.569367
2,7.9764156
5,9.786889
4,9.949123
3,9.331907
8,10.715439
7,9.680268
8,10.51037
8,14.543977
27,13.960389
14,10.565744
7,10.764055
14,11.461139
6,11.775368
18,12.337968
11,9.9635
7,12.39592
5,8.912937
18,11.874826
13,11.831386
6,13.40037
9,11.749681
2,8.858858
1,9.89371
13,9.331079
19,14.3797865
4,10.51037
13,10.288107
13,10.77248
6,10.219227
12,11.694144
12,10.073466
14,12.38175
15,14.071567
15,9.727347
11,10.910509
15,11.188291
11,11.874826
22,10.342822
17,10.778933
10,10.813896
10,10.281062
16,12.491348
7,10.321523
5,9.351535
7,11.074758
5,11.025052
3,8.284343
6,8.711178
4,10.140824
17,11.84728
28,11.9598465
10,10.946825
9,10.773074
10,13.33861
12,12.38175
9,11.250051
4,11.681933
15,12.019652
15,10.994435
7,8.714945
10,11.793122
3,11.185215
19,10.773074
15,15.133752
14,11.681933
11,9.568758
6,11.086812
7,11.414183
29,16.197826
12,10.646455
5,10.471833
7,11.651156
2,9.403741
1,8.873858
19,7.9788804
2,9.198612
6,11.232292
11,11.4126215
9,10.740541
4,8.551892
13,11.086812
11,12.788768
3,11.775231
15,11.383309
17,10.2597065
19,8.162067
48,14.827203
9,10.773074
14,11.698854
4,7.8903575
6,10.732625
10,10.073466
11,11.731362
4,10.717618
28,16.101645
33,11.793122
14,11.451518
14,10.698899
4,10.342822
10,11.697952
4,11.694144
28,10.073466
7,11.423554
1,10.966518
20,8.342645
9,11.250051
13,9.058905
29,11.423554
13,10.51037
1,12.937776
15,11.749681
15,10.748036
42,14.747134
16,10.491856
2,10.000212
26,11.6710005
10,12.69397
20,10.77758
14,11.517681
10,11.760614
10,10.140824
17,8.340208
4,8.873858
17,11.136516
8,10.988887
13,10.9399
14,11.462451
9,10.717618
10,11.072642
7,8.666232
16,11.161483
8,7.46904
5,9.664955
21,11.387815
5,7.8990283
7,9.160883
23,14.758067
4,10.67041
17,10.381095
11,10.876982
18,11.373954
29,10.9505
1,9.851946
9,11.793122
7,9.665587
7,11.4126215
3,8.280542
6,12.236904
11,11.79693
16,11.760614
3,11.086812
13,10.218714
27,11.793122
26,10.749619
14,13.019418
7,9.571957
7,10.088902
14,10.508307
5,14.552795
9,11.629883
9,9.516364
0,12.044189
4,10.704269
10,12.65215
6,11.025052
5,10.1581745
18,10.848749
27,11.019996
8,11.593638
11,11.007342
1,10.451744
13,11.088677
9,11.793122
18,8.579071
13,11.793122
16,11.09062
14,11.793122
9,8.593811
12,11.072642
11,7.8990283
19,11.9598465
17,9.221552
8,11.087578
30,12.924614
15,9.707978
3,11.087578
29,9.507044
10,11.793122
11,12.392683
11,11.769626
12,11.019996
16,11.6710005
14,10.021503
4,14.637846
29,13.983289
7,10.994435
10,10.179365
4,10.288107
15,9.566076
16,14.101366
11,10.363795
6,10.475251
15,11.954417
12,10.7696705
8,8.645366
23,10.716271
6,11.366568
27,9.684796
5,8.291164
6,11.749681
16,11.6710005
21,11.072642
10,10.764055
20,13.019418
2,10.885065
4,10.280474
24,11.760614
6,9.6117325
24,10.869113
9,10.078893
12,11.942869
30,11.5932045
3,11.749681
7,10.5584345
10,11.088677
2,9.408717
3,9.712222
6,11.52043
11,10.349867
46,12.39592
28,13.4284725
10,11.749681
8,9.949123
8,9.630518
2,8.856354
9,11.252578
16,11.731362
12,11.255036
4,11.086812
10,8.920321
14,14.808884
25,11.651156
11,12.025757
15,11.086812
33,9.441256
14,11.793122
16,9.30171
13,12.5645275
6,10.910509
8,10.698899
17,10.140112
22,10.766647
31,12.216388
6,9.773173
20,11.752705
8,8.912137
14,9.949123
21,10.918287
22,11.694144
7,11.793122
5,9.815761
1,10.67041
14,11.589396
10,11.698854
14,8.948353
9,9.489849
12,12.996786
14,10.5584345
16,11.125167
26,10.723027
10,11.076964
3,13.40037
9,11.357865
11,11.09062
5,11.324941
1,8.527303
4,11.687922
14,8.688779
9,11.154346
11,10.079954
13,11.731362
26,10.779778
1,11.61895
30,14.760563
4,10.773074
5,11.681933
12,11.61895
6,10.805127
7,10.711314
9,8.520283
2,9.25627
5,10.080538
12,13.683097
5,10.773074
5,9.941044
15,11.60832
15,11.793122
9,10.662388
5,11.015204
8,8.309277
11,9.277689
9,12.279464
17,11.837128
11,10.9628725
4,10.280474
16,11.572486
10,11.428339
5,14.942015
4,11.609468
10,12.306042
15,11.697952
6,11.749681
5,11.470678
24,10.349867
26,12.28196
6,10.826025
10,9.161476
8,11.793122
16,11.687922
13,10.104825
5,9.1079445
9,9.692295
11,9.263275
20,9.380288
8,11.099723
11,10.927616
3,14.894424
9,12.188979
11,10.779778
5,11.73517
10,9.245655
13,11.250051
6,11.09062
4,9.393325
13,9.761484
2,11.327046
12,11.161483
6,11.749681
3,9.915773
4,10.280474
18,10.758861
3,11.198276
19,11.749681
12,12.2781515
12,10.748036
19,8.323769
13,8.282435
11,11.760614
1,11.222983
15,12.903194
7,11.019996
6,9.086832
12,9.945314
21,10.95194
6,11.161483
2,9.34711
2,10.623398
12,10.985079
16,11.749681
5,11.731362
6,10.10188
5,9.138195
6,9.444844
13,10.859722
6,11.069057
7,11.086812
6,10.704269
2,10.475251
15,14.019605
12,11.125167
5,11.697952
19,11.793122
13,12.4536495
13,10.9505
9,11.694144
12,11.749681
13,10.189538
14,10.779778
5,10.857687
19,15.30876
8,10.5692425
11,9.308631
13,10.281062
21,12.423716
4,8.620221
8,10.732241
13,10.381095
8,11.6710005
8,10.748036
46,10.497819
16,11.09961
10,10.349867
23,12.161988
2,13.094303
16,12.399728
19,10.779778
19,11.286366
2,9.383419
8,10.425555
16,12.399728
6,10.96156
5,8.813774
14,11.500123
12,9.691031
5,11.731362
10,10.870655
3,14.877231
8,12.39592
8,10.433084
28,12.829805
2,7.425287
31,11.651156
11,9.994755
2,15.216882
3,11.076964
6,11.61895
5,11.144401
3,10.749619
11,10.093062
15,10.475251
4,9.231529
12,11.79693
4,11.6710005
13,11.031218
10,11.019996
6,11.781712
17,11.228484
9,11.61895
3,10.7558155
4,11.041087
0,10.77758
8,10.342822
8,10.910509
3,9.248728
10,10.078893
10,11.681933
14,11.451518
7,11.837128
13,11.55719
4,12.38175
9,11.168516
8,10.212508
7,11.749681
6,10.910509
9,8.983501
2,10.451744
10,11.478232
26,10.758311
28,14.449188
11,10.525278
26,10.994435
35,10.712833
5,10.000444
15,12.615467
6,10.7148
3,10.078893
9,9.949123
0,9.590296
0,11.428339
13,10.073466
13,11.651156
13,12.055122
18,14.613719
17,11.6710005
25,11.651156
7,11.366568
9,11.072642
14,10.980371
6,10.9505
18,11.424531
6,11.099723
5,8.697711
3,10.155113
8,11.111789
5,10.344779
21,9.502728
10,11.083575
9,12.337968
6,10.342822
9,9.351535
5,11.451518
8,11.02886
10,10.491858
4,11.086812
14,10.966518
21,14.870644
9,11.129116
16,10.910509
10,11.694144
3,11.793122
25,10.243281
17,11.760614
9,10.515155
10,11.74813
14,9.153489
17,10.865856
